DayN[]	Datecode[]	Min[]	Veg[]	Plot[]	Group[]	CorrCO2[]	SoilT[]
1371	42	30	2	15	1639	1064.95	283.8
1371	42	45	2	15	1639	1067.43	283.8
1371	42	0	2	5	1640	415.16	283.8
1371	42	15	2	5	1640	484.06	283.8
1371	42	30	2	5	1640	542.27	283.8
1371	42	45	2	5	1640	589.77	283.8
1371	42	0	2	20	1641	574.25	285.3
1371	42	15	2	20	1641	802.94	285.3
1371	42	30	2	20	1641	895.41	285.3
1371	42	45	2	20	1641	949.29	285.3
1371	42	0	2	11	1642	1069.09	285.9
1371	42	15	2	11	1642	1112.22	285.9
1371	42	30	2	11	1642	1188.12	285.9
1371	42	45	2	11	1642	1225.85	285.9
1371	42	0	2	1	1643	409.7	283.8
1371	42	15	2	1	1643	447.61	283.8
1371	42	30	2	1	1643	472.68	283.8
1371	42	45	2	1	1643	497.3	283.8
1371	42	0	2	7	1644	418.45	283.8
1371	42	15	2	7	1644	471.13	283.8
1371	42	30	2	7	1644	515.01	283.8
1371	42	45	2	7	1644	547.89	283.8
1371	42	0	2	2	1645	409.27	285.3
1371	42	15	2	2	1645	484.59	285.3
1371	42	30	2	2	1645	549.39	285.3
1371	42	45	2	2	1645	604.67	285.3
1371	42	0	2	16	1646	878.42	285.3
1371	42	15	2	16	1646	901.49	285.3
1371	42	30	2	16	1646	933.6	285.3
1371	42	45	2	16	1646	994.56	285.3
1371	42	0	2	17	1647	988.47	282
1371	42	15	2	17	1647	1271.78	282
1371	42	30	2	17	1647	1273.29	282
1371	42	45	2	17	1647	1294.34	282
1371	42	0	2	8	1648	403.79	282
1371	42	15	2	8	1648	458.86	282
1371	42	30	2	8	1648	511.31	282
1371	42	45	2	8	1648	554.72	282
1371	42	0	2	19	1649	775.48	282
1371	42	15	2	19	1649	833.62	282
1371	42	30	2	19	1649	903.32	282
1371	42	45	2	19	1649	961.11	282
1371	42	0	2	3	1650	410.05	280.5
1371	42	15	2	3	1650	453.67	280.5
1371	42	30	2	3	1650	495.73	280.5
1371	42	45	2	3	1650	526.63	280.5
1371	42	0	2	4	1651	399.41	280.5
1371	42	15	2	4	1651	447.01	280.5
1371	42	30	2	4	1651	449.06	280.5
1371	42	45	2	4	1651	473.88	280.5
1371	42	0	2	12	1652	996.39	280.5
1371	42	15	2	12	1652	1141.55	280.5
1371	42	30	2	12	1652	1219.49	280.5
1371	42	45	2	12	1652	1289.45	280.5
1371	42	0	2	13	1653	807.18	280.5
1371	42	15	2	13	1653	948.7	280.5
1371	42	30	2	13	1653	1029.18	280.5
1371	42	45	2	13	1653	1080.69	280.5
1371	42	0	2	9	1654	408.96	282
1371	42	15	2	9	1654	415.1	282
1371	42	30	2	9	1654	414.94	282
1371	42	45	2	9	1654	503.36	282
1385	43	0	1	6	1655	410.32	286.1
1385	43	15	1	6	1655	692.93	286.1
1385	43	30	1	6	1655	914.69	286.1
1385	43	45	1	6	1655	1068.7	286.1
1385	43	0	1	18	1656	521.13	288.9
1385	43	15	1	18	1656	782.74	288.9
1385	43	30	1	18	1656	938.47	288.9
1385	43	45	1	18	1656	1005.55	288.9
1385	43	0	1	14	1657	793.33	287.4
1385	43	15	1	14	1657	794.16	287.4
1385	43	30	1	14	1657	836.94	287.4
1385	43	45	1	14	1657	830.12	287.4
1385	43	0	1	10	1658	426.52	288.9
1385	43	15	1	10	1658	537.88	288.9
1385	43	30	1	10	1658	714.49	288.9
1385	43	45	1	10	1658	785.2	288.9
1385	43	0	1	29	1659	413.42	287.4
1385	43	15	1	29	1659	572.62	287.4
1385	43	30	1	29	1659	658.51	287.4
1385	43	45	1	29	1659	721.67	287.4
1385	43	0	1	30	1660	408.8	287.4
1385	43	15	1	30	1660	526.28	287.4
1385	43	30	1	30	1660	555.92	287.4
1385	43	45	1	30	1660	574.02	287.4
1385	43	0	1	15	1661	796.61	284.6
1385	43	15	1	15	1661	922.74	284.6
1385	43	45	1	15	1661	1041.52	284.6
1385	43	0	1	5	1662	599.68	284.6
1385	43	15	1	5	1662	789.73	284.6
1385	43	30	1	5	1662	871.96	284.6
1385	43	45	1	5	1662	849.64	284.6
1385	43	0	1	20	1663	836.4	286.1
1385	43	15	1	20	1663	1189.08	286.1
1385	43	30	1	20	1663	1495.2	286.1
1385	43	45	1	20	1663	1679.94	286.1
1385	43	0	1	21	1664	403.89	287.4
1385	43	15	1	21	1664	573.51	287.4
1385	43	30	1	21	1664	665.69	287.4
1385	43	45	1	21	1664	747.33	287.4
1385	43	0	1	11	1665	420.61	284.6
1385	43	15	1	11	1665	529.88	284.6
1385	43	30	1	11	1665	535.34	284.6
1385	43	45	1	11	1665	536.25	284.6
1385	43	0	1	1	1666	400.4	284.6
1385	43	15	1	1	1666	551.3	284.6
1385	43	45	1	1	1666	651.91	284.6
1385	43	0	1	7	1667	420.59	286.1
1385	43	15	1	7	1667	576.31	286.1
1385	43	30	1	7	1667	633.14	286.1
1385	43	45	1	7	1667	660.59	286.1
1385	43	0	1	2	1668	417.83	287.4
1385	43	15	1	2	1668	552.3	287.4
1385	43	30	1	2	1668	583.79	287.4
1385	43	45	1	2	1668	647.21	287.4
1385	43	0	1	22	1669	421.56	287.4
1385	43	15	1	22	1669	585.51	287.4
1385	43	30	1	22	1669	682.84	287.4
1385	43	45	1	22	1669	740.66	287.4
1385	43	0	1	23	1670	403.07	287.4
1385	43	15	1	23	1670	525.79	287.4
1385	43	30	1	23	1670	597.54	287.4
1385	43	45	1	23	1670	633.28	287.4
1385	43	0	1	26	1671	402.73	287.4
1385	43	15	1	26	1671	546.94	287.4
1385	43	30	1	26	1671	587.86	287.4
1385	43	45	1	26	1671	603.32	287.4
1385	43	0	1	16	1672	684.57	286.1
1385	43	15	1	16	1672	884.27	286.1
1385	43	30	1	16	1672	1034.13	286.1
1385	43	45	1	16	1672	1081.35	286.1
1385	43	0	1	17	1673	765.36	284.2
1385	43	15	1	17	1673	1104.05	284.2
1385	43	30	1	17	1673	1152.27	284.2
1385	43	45	1	17	1673	1366.56	284.2
1385	43	0	1	8	1674	409.28	284.2
1385	43	15	1	8	1674	566.69	284.2
1385	43	30	1	8	1674	695.85	284.2
1385	43	45	1	8	1674	777.22	284.2
1385	43	0	1	19	1675	555.9	284.2
1385	43	15	1	19	1675	767.43	284.2
1385	43	30	1	19	1675	1017.18	284.2
1385	43	45	1	19	1675	1087.79	284.2
1385	43	0	1	3	1676	405.15	282.7
1385	43	15	1	3	1676	559.5	282.7
1385	43	30	1	3	1676	668.38	282.7
1385	43	45	1	3	1676	706.74	282.7
1385	43	0	1	24	1677	396.45	284.6
1385	43	15	1	24	1677	574.55	284.6
1385	43	30	1	24	1677	677.45	284.6
1385	43	45	1	24	1677	730.4	284.6
1385	43	0	1	27	1678	402.25	282.7
1385	43	15	1	27	1678	538.63	282.7
1385	43	30	1	27	1678	624.08	282.7
1385	43	45	1	27	1678	661.19	282.7
1385	43	0	1	4	1679	426.28	282.7
1385	43	15	1	4	1679	578.76	282.7
1385	43	30	1	4	1679	691.21	282.7
1385	43	45	1	4	1679	780.65	282.7
1385	43	0	1	12	1680	904.76	282.7
1385	43	15	1	12	1680	1376.42	282.7
1385	43	30	1	12	1680	1644.18	282.7
1385	43	45	1	12	1680	1779.87	282.7
1385	43	0	1	13	1681	524.06	282.7
1385	43	15	1	13	1681	788.1	282.7
1385	43	30	1	13	1681	921.19	282.7
1385	43	45	1	13	1681	983.7	282.7
1385	43	0	1	25	1682	409.77	282.7
1385	43	15	1	25	1682	452.83	282.7
1385	43	30	1	25	1682	461.32	282.7
1385	43	0	1	28	1683	413.95	284.6
1385	43	15	1	28	1683	489.62	284.6
1385	43	30	1	28	1683	494.31	284.6
1385	43	0	1	9	1684	405.54	284.2
1385	43	15	1	9	1684	609.06	284.2
1385	43	30	1	9	1684	700.78	284.2
1385	43	45	1	9	1684	812.75	284.2
1385	43	0	2	6	1685	407.26	286.1
1385	43	15	2	6	1685	552.28	286.1
1385	43	30	2	6	1685	655.15	286.1
1385	43	45	2	6	1685	777.72	286.1
1385	43	0	2	18	1686	608.49	288.9
1385	43	15	2	18	1686	924.37	288.9
1385	43	30	2	18	1686	1197.89	288.9
1385	43	45	2	18	1686	1426.32	288.9
1385	43	0	2	14	1687	1728.79	287.4
1385	43	15	2	14	1687	2271.65	287.4
1385	43	30	2	14	1687	2632.94	287.4
1385	43	45	2	14	1687	3296.46	287.4
1385	43	0	2	10	1688	413.14	288.9
1385	43	15	2	10	1688	625.42	288.9
1385	43	30	2	10	1688	780.15	288.9
1385	43	45	2	10	1688	889.26	288.9
1385	43	0	2	15	1689	1280.08	284.6
1385	43	15	2	15	1689	1485.77	284.6
1385	43	30	2	15	1689	1695.87	284.6
1385	43	45	2	15	1689	1902.39	284.6
1385	43	0	2	5	1690	410.35	284.6
1385	43	15	2	5	1690	555.91	284.6
1385	43	30	2	5	1690	662.57	284.6
1385	43	45	2	5	1690	761.07	284.6
1385	43	0	2	20	1691	1130.99	286.1
1385	43	15	2	20	1691	1287.52	286.1
1385	43	30	2	20	1691	1328.43	286.1
1385	43	45	2	20	1691	1495.23	286.1
1385	43	0	2	11	1692	1205.6	287.4
1385	43	15	2	11	1692	1672.09	287.4
1385	43	30	2	11	1692	2061.38	287.4
1385	43	45	2	11	1692	2469.75	287.4
1385	43	0	2	1	1693	421.21	284.6
1385	43	15	2	1	1693	548.23	284.6
1385	43	30	2	1	1693	658.79	284.6
1385	43	45	2	1	1693	740.37	284.6
1385	43	0	2	7	1694	416.39	284.6
1385	43	15	2	7	1694	556.97	284.6
1385	43	30	2	7	1694	653.81	284.6
1385	43	45	2	7	1694	741.06	284.6
1385	43	0	2	2	1695	410.44	286.1
1385	43	15	2	2	1695	560.51	286.1
1385	43	30	2	2	1695	677.8	286.1
1385	43	45	2	2	1695	789.7	286.1
1385	43	0	2	16	1696	658.27	286.1
1385	43	15	2	16	1696	897.15	286.1
1385	43	30	2	16	1696	1082.78	286.1
1385	43	45	2	16	1696	1219.08	286.1
1385	43	0	2	17	1697	1241.77	284.2
1385	43	15	2	17	1697	1475.74	284.2
1385	43	30	2	17	1697	1627.19	284.2
1385	43	45	2	17	1697	1774.98	284.2
1385	43	0	2	8	1698	404.86	284.2
1385	43	15	2	8	1698	528.63	284.2
1385	43	30	2	8	1698	642.08	284.2
1385	43	45	2	8	1698	742.43	284.2
1385	43	0	2	19	1699	810.2	284.2
1385	43	15	2	19	1699	1046.18	284.2
1385	43	30	2	19	1699	1254.56	284.2
1385	43	45	2	19	1699	1457.31	284.2
1385	43	0	2	3	1700	423.03	282.7
1385	43	15	2	3	1700	501.31	282.7
1385	43	30	2	3	1700	572.65	282.7
1385	43	45	2	3	1700	646.46	282.7
1385	43	0	2	4	1701	395.26	282.7
1385	43	15	2	4	1701	464.93	282.7
1385	43	30	2	4	1701	521.64	282.7
1385	43	45	2	4	1701	557.85	282.7
1385	43	0	2	12	1702	1289.93	282.7
1385	43	15	2	12	1702	1508.33	282.7
1385	43	30	2	12	1702	1734.43	282.7
1385	43	45	2	12	1702	1954.39	282.7
1385	43	0	2	13	1703	633.82	282.7
1385	43	15	2	13	1703	841.69	282.7
1385	43	30	2	13	1703	950.12	282.7
1385	43	45	2	13	1703	1060.75	282.7
1385	43	0	2	9	1704	418.69	284.2
1385	43	15	2	9	1704	490.24	284.2
1385	43	30	2	9	1704	518.94	284.2
1385	43	45	2	9	1704	622.9	284.2
1400	44	0	1	6	1705	439.4	289.5
1400	44	15	1	6	1705	478.1	289.5
1400	44	45	1	6	1705	479.7	289.5
1400	44	0	1	18	1706	543	289.5
1400	44	15	1	18	1706	744.3	289.5
1400	44	30	1	18	1706	867.8	289.5
1400	44	45	1	18	1706	952	289.5
1400	44	0	1	14	1707	908.8	288
1400	44	15	1	14	1707	1016.7	288
1400	44	30	1	14	1707	1049.1	288
1400	44	45	1	14	1707	1083.6	288
1400	44	0	1	10	1708	436	289.5
1400	44	15	1	10	1708	566.8	289.5
1400	44	30	1	10	1708	621.7	289.5
1400	44	45	1	10	1708	648.7	289.5
1400	44	0	1	29	1709	429.1	288
1400	44	15	1	29	1709	586.3	288
1400	44	30	1	29	1709	659.7	288
1400	44	45	1	29	1709	728	288
1400	44	0	1	30	1710	439.3	288
1400	44	15	1	30	1710	628.4	288
1400	44	30	1	30	1710	705.4	288
1400	44	45	1	30	1710	777.6	288
1400	44	0	1	15	1711	830.8	288
1400	44	15	1	15	1711	1155.1	288
1400	44	30	1	15	1711	1272.2	288
1400	44	45	1	15	1711	1312.8	288
1400	44	0	1	5	1712	436.9	288
1400	44	15	1	5	1712	615.6	288
1400	44	30	1	5	1712	680.8	288
1400	44	45	1	5	1712	723.8	288
1400	44	0	1	20	1713	627.1	289.5
1400	44	15	1	20	1713	741.8	289.5
1400	44	30	1	20	1713	845.4	289.5
1400	44	45	1	20	1713	873.2	289.5
1400	44	0	1	21	1714	442	288
1400	44	15	1	21	1714	603.4	288
1400	44	30	1	21	1714	725.1	288
1400	44	45	1	21	1714	797.9	288
1400	44	0	1	11	1715	844.4	287.7
1400	44	15	1	11	1715	903.2	287.7
1400	44	30	1	11	1715	937.8	287.7
1400	44	45	1	11	1715	938.6	287.7
1400	44	0	1	1	1716	442.6	287.7
1400	44	15	1	1	1716	565.1	287.7
1400	44	30	1	1	1716	570.2	287.7
1400	44	45	1	1	1716	576.5	287.7
1400	44	0	1	7	1717	445.4	289.2
1400	44	15	1	7	1717	598.4	289.2
1400	44	30	1	7	1717	686.3	289.2
1400	44	45	1	7	1717	753	289.2
1400	44	0	1	2	1718	430.2	288
1400	44	15	1	2	1718	458	288
1400	44	30	1	2	1718	469.8	288
1400	44	45	1	2	1718	506.1	288
1400	44	0	1	22	1719	437.1	288
1400	44	15	1	22	1719	590	288
1400	44	30	1	22	1719	650.8	288
1400	44	45	1	22	1719	750.6	288
1400	44	0	1	23	1720	457.1	287.7
1400	44	15	1	23	1720	521.6	287.7
1400	44	30	1	23	1720	531.8	287.7
1400	44	45	1	23	1720	543.9	287.7
1400	44	0	1	26	1721	445.2	287.7
1400	44	15	1	26	1721	598.1	287.7
1400	44	30	1	26	1721	680.4	287.7
1400	44	45	1	26	1721	719.8	287.7
1400	44	0	1	16	1722	891	289.2
1400	44	15	1	16	1722	955.4	289.2
1400	44	30	1	16	1722	1011.7	289.2
1400	44	45	1	16	1722	1057.9	289.2
1400	44	0	1	17	1723	873.5	289.2
1400	44	15	1	17	1723	1021.2	289.2
1400	44	30	1	17	1723	1115.9	289.2
1400	44	0	1	8	1724	446.7	289.2
1400	44	15	1	8	1724	588.7	289.2
1400	44	30	1	8	1724	657.9	289.2
1400	44	45	1	8	1724	706.4	289.2
1400	44	0	1	19	1725	451.8	282.6
1400	44	15	1	19	1725	563.2	282.6
1400	44	30	1	19	1725	702.5	282.6
1400	44	45	1	19	1725	771.6	282.6
1400	44	0	1	3	1726	447.7	287.7
1400	44	15	1	3	1726	554.5	287.7
1400	44	30	1	3	1726	606.1	287.7
1400	44	45	1	3	1726	627.3	287.7
1400	44	0	1	24	1727	436.7	287.7
1400	44	15	1	24	1727	576.2	287.7
1400	44	30	1	24	1727	658.5	287.7
1400	44	45	1	24	1727	665.7	287.7
1400	44	0	1	27	1728	435.4	281.1
1400	44	15	1	27	1728	528	281.1
1400	44	30	1	27	1728	577.1	281.1
1400	44	45	1	27	1728	618	281.1
1400	44	0	1	4	1729	452	281.1
1400	44	15	1	4	1729	586.2	281.1
1400	44	30	1	4	1729	671.8	281.1
1400	44	45	1	4	1729	719.5	281.1
1400	44	0	1	12	1730	601.3	287.7
1400	44	15	1	12	1730	745	287.7
1400	44	30	1	12	1730	825.9	287.7
1400	44	45	1	12	1730	841.4	287.7
1400	44	0	1	25	1731	443	281.1
1400	44	15	1	25	1731	524.1	281.1
1400	44	30	1	25	1731	567.4	281.1
1400	44	45	1	25	1731	593.6	281.1
1400	44	0	1	28	1732	436	287.7
1400	44	15	1	28	1732	559	287.7
1400	44	30	1	28	1732	572.8	287.7
1400	44	45	1	28	1732	581.3	287.7
1400	44	0	1	9	1733	462.7	282.6
1400	44	15	1	9	1733	559.4	282.6
1400	44	30	1	9	1733	606.6	282.6
1400	44	45	1	9	1733	635.3	282.6
1400	44	0	2	6	1734	433.3	289.5
1400	44	15	2	6	1734	537.8	289.5
1400	44	30	2	6	1734	591.1	289.5
1400	44	45	2	6	1734	680.8	289.5
1400	44	0	2	18	1735	625.8	289.5
1400	44	15	2	18	1735	832.3	289.5
1400	44	30	2	18	1735	945.5	289.5
1400	44	45	2	18	1735	1036.9	289.5
1400	44	0	2	14	1736	642	288
1400	44	15	2	14	1736	905.9	288
1400	44	30	2	14	1736	1055.4	288
1400	44	0	2	10	1737	536.6	289.5
1400	44	15	2	10	1737	608.1	289.5
1400	44	30	2	10	1737	660.9	289.5
1400	44	45	2	10	1737	739.8	289.5
1400	44	0	2	15	1738	855.3	288
1400	44	15	2	15	1738	899.7	288
1400	44	30	2	15	1738	1018.2	288
1400	44	0	2	5	1739	577.6	288
1400	44	15	2	5	1739	677.7	288
1400	44	30	2	5	1739	754.3	288
1400	44	45	2	5	1739	855.5	288
1400	44	0	2	20	1740	821.9	289.5
1400	44	15	2	20	1740	813.4	289.5
1400	44	30	2	20	1740	814.6	289.5
1400	44	45	2	20	1740	908.6	289.5
1400	44	0	2	11	1741	1034.3	288
1400	44	15	2	11	1741	1148.7	288
1400	44	30	2	11	1741	1164.1	288
1400	44	0	2	1	1742	452.5	287.7
1400	44	15	2	1	1742	550.4	287.7
1400	44	30	2	1	1742	593.6	287.7
1400	44	45	2	1	1742	644.4	287.7
1400	44	0	2	7	1743	509.6	287.7
1400	44	15	2	7	1743	570.2	287.7
1400	44	30	2	7	1743	589.7	287.7
1400	44	0	2	2	1744	564.1	289.2
1400	44	15	2	2	1744	619	289.2
1400	44	30	2	2	1744	777.2	289.2
1400	44	45	2	2	1744	1083.8	289.2
1400	44	0	2	16	1745	974.3	289.2
1400	44	15	2	16	1745	949.8	289.2
1400	44	30	2	16	1745	993.5	289.2
1400	44	45	2	16	1745	951.8	289.2
1400	44	0	2	17	1746	1111.5	289.2
1400	44	15	2	17	1746	1151.6	289.2
1400	44	30	2	17	1746	1178.9	289.2
1400	44	0	2	8	1747	487.2	289.2
1400	44	15	2	8	1747	597.1	289.2
1400	44	30	2	8	1747	648.8	289.2
1400	44	0	2	19	1748	622.5	282.6
1400	44	15	2	19	1748	672.8	282.6
1400	44	30	2	19	1748	1180.4	282.6
1400	44	0	2	3	1749	459.7	287.7
1400	44	15	2	3	1749	527.4	287.7
1400	44	30	2	3	1749	600.6	287.7
1400	44	45	2	3	1749	652.5	287.7
1400	44	0	2	4	1750	451.9	281.1
1400	44	15	2	4	1750	515.9	281.1
1400	44	30	2	4	1750	558.1	281.1
1400	44	45	2	4	1750	599.6	281.1
1400	44	0	2	12	1751	603.3	287.7
1400	44	15	2	12	1751	792.9	287.7
1400	44	30	2	12	1751	883.4	287.7
1400	44	45	2	12	1751	997.7	287.7
1400	44	0	2	13	1752	469.8	281.1
1400	44	15	2	13	1752	634	281.1
1400	44	30	2	13	1752	736.5	281.1
1400	44	45	2	13	1752	813.6	281.1
1400	44	0	2	9	1753	464.1	282.6
1400	44	15	2	9	1753	521.9	282.6
1400	44	30	2	9	1753	556.2	282.6
1400	44	45	2	9	1753	595.3	282.6
1551	45	0	1	6	1754	439.4	289.5
1551	45	15	1	6	1754	478.1	289.5
1551	45	45	1	6	1754	479.7	289.5
1551	45	0	1	18	1755	543	289.5
1551	45	15	1	18	1755	744.3	289.5
1551	45	30	1	18	1755	867.8	289.5
1551	45	45	1	18	1755	952	289.5
1551	45	0	1	14	1756	908.8	288
1551	45	15	1	14	1756	1016.7	288
1551	45	30	1	14	1756	1049.1	288
1551	45	45	1	14	1756	1083.6	288
1551	45	0	1	10	1757	436	289.5
1551	45	15	1	10	1757	566.8	289.5
1551	45	30	1	10	1757	621.7	289.5
1551	45	45	1	10	1757	648.7	289.5
1551	45	0	1	29	1758	429.1	288
1551	45	15	1	29	1758	586.3	288
1551	45	30	1	29	1758	659.7	288
1551	45	45	1	29	1758	728	288
1551	45	0	1	30	1759	439.3	288
1551	45	15	1	30	1759	628.4	288
1551	45	30	1	30	1759	705.4	288
1551	45	45	1	30	1759	777.6	288
1551	45	0	1	15	1760	830.8	288
1551	45	15	1	15	1760	1155.1	288
1551	45	30	1	15	1760	1272.2	288
1551	45	45	1	15	1760	1312.8	288
1551	45	0	1	5	1761	436.9	288
1551	45	15	1	5	1761	615.6	288
1551	45	30	1	5	1761	680.8	288
1551	45	45	1	5	1761	723.8	288
1551	45	0	1	20	1762	627.1	289.5
1551	45	15	1	20	1762	741.8	289.5
1551	45	30	1	20	1762	845.4	289.5
1551	45	45	1	20	1762	873.2	289.5
1551	45	0	1	21	1763	442	288
1551	45	15	1	21	1763	603.4	288
1551	45	30	1	21	1763	725.1	288
1551	45	45	1	21	1763	797.9	288
1551	45	0	1	11	1764	844.4	287.7
1551	45	15	1	11	1764	903.2	287.7
1551	45	30	1	11	1764	937.8	287.7
1551	45	45	1	11	1764	938.6	287.7
1551	45	0	1	1	1765	442.6	287.7
1551	45	15	1	1	1765	565.1	287.7
1551	45	30	1	1	1765	570.2	287.7
1551	45	45	1	1	1765	576.5	287.7
1551	45	0	1	7	1766	445.4	289.2
1551	45	15	1	7	1766	598.4	289.2
1551	45	30	1	7	1766	686.3	289.2
1551	45	45	1	7	1766	753	289.2
1551	45	0	1	2	1767	430.2	288
1551	45	15	1	2	1767	458	288
1551	45	30	1	2	1767	469.8	288
1551	45	45	1	2	1767	506.1	288
1551	45	0	1	22	1768	437.1	288
1551	45	15	1	22	1768	590	288
1551	45	30	1	22	1768	650.8	288
1551	45	45	1	22	1768	750.6	288
1551	45	0	1	23	1769	457.1	287.7
1551	45	15	1	23	1769	521.6	287.7
1551	45	30	1	23	1769	531.8	287.7
1551	45	45	1	23	1769	543.9	287.7
1551	45	0	1	26	1770	445.2	287.7
1551	45	15	1	26	1770	598.1	287.7
1551	45	30	1	26	1770	680.4	287.7
1551	45	45	1	26	1770	719.8	287.7
1551	45	0	1	16	1771	891	289.2
1551	45	15	1	16	1771	955.4	289.2
1551	45	30	1	16	1771	1011.7	289.2
1551	45	45	1	16	1771	1057.9	289.2
1551	45	0	1	17	1772	873.5	289.2
1551	45	15	1	17	1772	1021.2	289.2
1551	45	30	1	17	1772	1115.9	289.2
1551	45	0	1	8	1773	446.7	289.2
1551	45	15	1	8	1773	588.7	289.2
1551	45	30	1	8	1773	657.9	289.2
1551	45	45	1	8	1773	706.4	289.2
1551	45	0	1	19	1774	451.8	282.6
1551	45	15	1	19	1774	563.2	282.6
1551	45	30	1	19	1774	702.5	282.6
1551	45	45	1	19	1774	771.6	282.6
1551	45	0	1	3	1775	447.7	287.7
1551	45	15	1	3	1775	554.5	287.7
1551	45	30	1	3	1775	606.1	287.7
1551	45	45	1	3	1775	627.3	287.7
1551	45	0	1	24	1776	436.7	287.7
1551	45	15	1	24	1776	576.2	287.7
1551	45	30	1	24	1776	658.5	287.7
1551	45	45	1	24	1776	665.7	287.7
1551	45	0	1	27	1777	435.4	281.1
1551	45	15	1	27	1777	528	281.1
1551	45	30	1	27	1777	577.1	281.1
1551	45	45	1	27	1777	618	281.1
1551	45	0	1	4	1778	452	281.1
1551	45	15	1	4	1778	586.2	281.1
1551	45	30	1	4	1778	671.8	281.1
1551	45	45	1	4	1778	719.5	281.1
1551	45	0	1	12	1779	601.3	287.7
1551	45	15	1	12	1779	745	287.7
1551	45	30	1	12	1779	825.9	287.7
1551	45	45	1	12	1779	841.4	287.7
1551	45	0	1	25	1780	443	281.1
1551	45	15	1	25	1780	524.1	281.1
1551	45	30	1	25	1780	567.4	281.1
1551	45	45	1	25	1780	593.6	281.1
1551	45	0	1	28	1781	436	287.7
1551	45	15	1	28	1781	559	287.7
1551	45	30	1	28	1781	572.8	287.7
1551	45	45	1	28	1781	581.3	287.7
1551	45	0	1	9	1782	462.7	282.6
1551	45	15	1	9	1782	559.4	282.6
1551	45	30	1	9	1782	606.6	282.6
1551	45	45	1	9	1782	635.3	282.6
1551	45	0	2	6	1783	433.3	289.5
1551	45	15	2	6	1783	537.8	289.5
1551	45	30	2	6	1783	591.1	289.5
1551	45	45	2	6	1783	680.8	289.5
1551	45	0	2	18	1784	625.8	289.5
1551	45	15	2	18	1784	832.3	289.5
1551	45	30	2	18	1784	945.5	289.5
1551	45	45	2	18	1784	1036.9	289.5
1551	45	0	2	14	1785	642	288
1551	45	15	2	14	1785	905.9	288
1551	45	30	2	14	1785	1055.4	288
1551	45	0	2	10	1786	536.6	289.5
1551	45	15	2	10	1786	608.1	289.5
1551	45	30	2	10	1786	660.9	289.5
1551	45	45	2	10	1786	739.8	289.5
1551	45	0	2	15	1787	855.3	288
1551	45	15	2	15	1787	899.7	288
1551	45	30	2	15	1787	1018.2	288
1551	45	0	2	5	1788	577.6	288
1551	45	15	2	5	1788	677.7	288
1551	45	30	2	5	1788	754.3	288
1551	45	45	2	5	1788	855.5	288
1551	45	0	2	20	1789	821.9	289.5
1551	45	15	2	20	1789	813.4	289.5
1551	45	30	2	20	1789	814.6	289.5
1551	45	45	2	20	1789	908.6	289.5
1551	45	0	2	11	1790	1034.3	288
1551	45	15	2	11	1790	1148.7	288
1551	45	30	2	11	1790	1164.1	288
1551	45	0	2	1	1791	452.5	287.7
1551	45	15	2	1	1791	550.4	287.7
1551	45	30	2	1	1791	593.6	287.7
1551	45	45	2	1	1791	644.4	287.7
1551	45	0	2	7	1792	509.6	287.7
1551	45	15	2	7	1792	570.2	287.7
1551	45	30	2	7	1792	589.7	287.7
1551	45	0	2	2	1793	564.1	289.2
1551	45	15	2	2	1793	619	289.2
1551	45	30	2	2	1793	777.2	289.2
1551	45	45	2	2	1793	1083.8	289.2
1551	45	0	2	16	1794	974.3	289.2
1551	45	15	2	16	1794	949.8	289.2
1551	45	30	2	16	1794	993.5	289.2
1551	45	45	2	16	1794	951.8	289.2
1551	45	0	2	17	1795	1111.5	289.2
1551	45	15	2	17	1795	1151.6	289.2
1551	45	30	2	17	1795	1178.9	289.2
1551	45	0	2	8	1796	487.2	289.2
1551	45	15	2	8	1796	597.1	289.2
1551	45	30	2	8	1796	648.8	289.2
1551	45	0	2	19	1797	622.5	282.6
1551	45	15	2	19	1797	672.8	282.6
1551	45	30	2	19	1797	1180.4	282.6
1551	45	0	2	3	1798	459.7	287.7
1551	45	15	2	3	1798	527.4	287.7
1551	45	30	2	3	1798	600.6	287.7
1551	45	45	2	3	1798	652.5	287.7
1551	45	0	2	4	1799	451.9	281.1
1551	45	15	2	4	1799	515.9	281.1
1551	45	30	2	4	1799	558.1	281.1
1551	45	45	2	4	1799	599.6	281.1
1551	45	0	2	12	1800	603.3	287.7
1551	45	15	2	12	1800	792.9	287.7
1551	45	30	2	12	1800	883.4	287.7
1551	45	45	2	12	1800	997.7	287.7
1551	45	0	2	13	1801	469.8	281.1
1551	45	15	2	13	1801	634	281.1
1551	45	30	2	13	1801	736.5	281.1
1551	45	45	2	13	1801	813.6	281.1
1551	45	0	2	9	1802	464.1	282.6
1551	45	15	2	9	1802	521.9	282.6
1551	45	30	2	9	1802	556.2	282.6
1551	45	45	2	9	1802	595.3	282.6
1565	46	0	1	6	1803	462.75	289.4
1565	46	15	1	6	1803	689.31	289.4
1565	46	45	1	6	1803	716.3	289.4
1565	46	0	1	18	1804	524.03	293.1
1565	46	15	1	18	1804	766.24	293.1
1565	46	30	1	18	1804	879.54	293.1
1565	46	45	1	18	1804	1046.17	293.1
1565	46	0	1	14	1805	862.74	291.6
1565	46	15	1	14	1805	925.85	291.6
1565	46	30	1	14	1805	1066.32	291.6
